Codigo,Descripcion,Unidad,Activo,AVA01,AVA02,AVA03,AVA04,Proveedor,Familia,Clase,Línea,Ubicación
164-69114-7-45,"BOLSA LISA DE 3"" CUPRUM CAFE DE 6.10 MTS",PZA,False,0,0,0,0,LA VIGA EXTRUSIONES,SERIES CUPRUM,CELOSIAS,CELOSIAS,2
165-66053-7-4,CELOSIA LOUVER CUPRUM CHAMP PULIDO DE 6.10,PZA,False,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,CELOSIAS,CELOSIAS,3
164-66053-7-13,CELOSIA LOUVER CUPRUM NATURAL DE 6.10 MTS,PZA,False,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,CELOSIAS,CELOSIAS,3
162-10087-7-21,CELOSIA LOUVER CUPRUM NATURAL PULIDO DE 6.10 MTS,PZA,False,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,CELOSIAS,CELOSIAS,3
631-MEN-610,MULION ECONOMICO NATURAL 6.10 MTS,PZA,True,0,168,0,0,LA VIGA EXTRUSIONES,SERIES CUPRUM,CELOSIAS,CELOSIAS,2
164-66053-7-99,PERFIL CELOSIA LOUVER BLANCO DE 6.10 MTS,PZA,False,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,CELOSIAS,CELOSIAS,3
181-C15312-7-99,PERFIL CERCO/TRASLAPE DE 1 1/2 BLANCO 6.10 MTS,PZA,True,0,0,32,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 1 1/2""",3
181-C15312-7-45,PERFIL CERCO/TRASLAPE DE 1 1/2 CAFE 6.10 MTS,PZA,True,0,0,9,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 1 1/2""",3
181-C15312-7-13,PERFIL CERCO/TRASLAPE DE 1 1/2 NATURAL 6.10 MTS,PZA,True,0,0,27,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 1 1/2""",3
180-C15309-7-99,PERFIL CHAMBRANA DE 1 1/2 BLANCO 6.10 MTS,PZA,True,0,0,22,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 1 1/2""",3
180-C15309-7-45,PERFIL CHAMBRANA DE 1 1/2 CAFE 6.10 MTS,PZA,True,0,0,8,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 1 1/2""",3
180-C15309-7-13,PERFIL CHAMBRANA DE 1 1/2 NATURAL 6.10 MTS,PZA,True,0,0,20,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 1 1/2""",3
180-C15310-7-99,PERFIL RIEL INFERIOR DE 1 1/2 BLANCO 6.10 MTS,PZA,True,0,0,14,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 1 1/2""",3
180-C15310-7-45,PERFIL RIEL INFERIOR DE 1 1/2 CAFE 6.10 MTS,PZA,True,0,0,17,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 1 1/2""",3
180-C15310-7-13,PERFIL RIEL INFERIOR DE 1 1/2 NATURAL 6.10 MTS,PZA,True,0,0,6,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 1 1/2""",3
102-10220-7-18,ADAPTADOR OXXO CAFE 6.10 MTS,PZA,False,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 2""",3
103-10220-7-99,ADAPTADOR OXXO CUPRUM BLANCO 6.10 MTS,PZA,False,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 2""",3
104-10220-7-4,ADAPTADOR OXXO CUPRUM CHAMPAGNE PULIDO 6.10 MTS,PZA,False,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 2""",3
101-10220-7-10M,ADAPTADOR OXXO CUPRUM NATURAL PULIDO,MTS,False,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 2""",1
106-67821-3-99,"CERCO PUERTA DE 2"" CUPRUM BLANCO DE 4.60 MTS",PZA,False,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 2""",3
101-10220-7-24,PERFIL ADAPTADOR OXXO CHAMPAGNE PULIDO 6.10 MTS,PZA,True,0,0,20,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 2""",3
101-10220-7-10,PERFIL ADAPTADOR OXXO NATURAL PULIDO 6.10 MTS,PZA,True,0,0,22,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 2""",3
106-67821-7-99,"PERFIL CERCO PUERTA DE 2"" BLANCO DE 6.10 MTS",PZA,False,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 2""",3
106-67821-3-45,"PERFIL CERCO PUERTA DE 2"" CAFE OSCURO DE 4.60 MTS",PZA,True,0,0,1,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 2""",3
106-67821-7-45,"PERFIL CERCO PUERTA DE 2"" CAFE OSCURO DE 6.10 MTS",PZA,False,0,0,20,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 2""",3
106-67821-7-10,"PERFIL CERCO PUERTA DE 2"" NATURAL PULIDO DE 6.10 MTS",PZA,True,0,0,48.5,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 2""",3
106-67847-3-99,"PERFIL CERCO PUERTA DE 3"" BLANCO DE 4.60 MTS",PZA,True,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 2""",3
106-67847-7-99,"PERFIL CERCO PUERTA DE 3"" BLANCO DE 6.10 MTS",PZA,True,76,0,22,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 2""",3
106-67847-3-45,"PERFIL CERCO PUERTA DE 3"" CAFE OSCURO DE 4.60 MTS",PZA,True,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 2""",3
106-67847-7-45,"PERFIL CERCO PUERTA DE 3"" CAFE OSCURO DE 6.10 MTS",PZA,True,52,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 2""",3
103-67518-7-99,"PERFIL CHAMBRANA DE 2"" BLANCO DE 6.10 MTS",PZA,True,75,0,16,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 2""",3
103-67518-7-45,"PERFIL CHAMBRANA DE 2"" CAFE OSCURO DE 6.10 MTS",PZA,True,0,0,9.5,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 2""",3
106-67518-7-10,"PERFIL CHAMBRANA DE 2"" NATURAL PULIDO DE 6.10 MTS",PZA,True,0,0,99,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 2""",3
103-67826-7-99,"PERFIL CHAMBRANA DE 3"" BLANCO DE 6.10 MTS",PZA,True,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 2""",3
103-67826-7-45,"PERFIL CHAMBRANA DE 3"" CAFE OSCURO DE 6.10 MTS",PZA,True,0,0,14,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 2""",3
991-C7818-7-10,"PERFIL RIEL AUXILIAR DE 2"" NATURAL PULIDO 6.10 MTS",PZA,True,0,0,18,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 2""",3
101-14286-7-99,"PERFIL RIEL INFERIOR DE 2"" BLANCO DE 6.10 MTS",PZA,True,77,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 2""",3
101-14286-7-45,"PERFIL RIEL INFERIOR DE 2"" CAFE OSCURO DE 6.10 MTS",PZA,True,0,0,20,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 2""",3
106-69955-3-99,"PERFIL TRASLAPE PUERTA DE 2"" BLANCO DE 4.60 MTS",PZA,True,0,0,33,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 2""",3
106-69955-7-99,"PERFIL TRASLAPE PUERTA DE 2"" BLANCO DE 6.10 MTS",PZA,True,0,0,-3,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 2""",3
106-69955-3-45,"PERFIL TRASLAPE PUERTA DE 2"" CAFE OSCURO DE 4.60 MTS",PZA,True,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 2""",3
106-69955-7-45,"PERFIL TRASLAPE PUERTA DE 2"" CAFE OSCURO DE 6.10 MTS",PZA,True,0,0,85.5,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 2""",3
106-67848-3-99,"PERFIL TRASLAPE PUERTA DE 3"" BLANCO DE 4.60 MTS",PZA,True,0,0,1,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 2""",3
106-67848-7-99,"PERFIL TRASLAPE PUERTA DE 3"" BLANCO DE 6.10 MTS",PZA,True,0,0,1,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 2""",3
106-67848-7-45,"PERFIL TRASLAPE PUERTA DE 3"" CAFE OSCURO DE 6.10 MTS",PZA,True,1,0,42,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 2""",3
103-C11044-7-99,"PERFIL ZOCLO CHICO DE 2"" BLANCO DE 6.10 MTS",PZA,True,0,0,-1,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 2""",3
103-C11044-7-45,"PERFIL ZOCLO CHICO DE 2"" CAFE OSCURO DE 6.10 MTS",PZA,True,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 2""",3
103-C11044-7-10,"PERFIL ZOCLO CHICO DE 2"" NATURAL PULIDO DE 6.10 MTS",PZA,True,0,0,34,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 2""",3
103-37825-7-99,"PERFIL ZOCLO GRANDE DE 2"" BLANCO DE 6.10 MTS",PZA,True,0.5,0,54,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 2""",3
103-37825-7-45,"PERFIL ZOCLO GRANDE DE 2"" CAFE OSCURO DE 6.10 MTS",PZA,True,0,0,40,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 2""",3
991-37825-7-10,"PERFIL ZOCLO GRANDE DE 2"" NATURAL PULIDO 6.10 MTS",PZA,True,0,0,11,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 2""",3
101-9953C-7-13,"RIEL INFERIOR DE 2"" CUPRUM NATURAL DE 6.10 MTS",PZA,False,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 2""",3
106-67848-3-45,"TRASLAPE PUERTA DE 3"" CUPRUM CAFE OSCURO DE 4.60 MTS",PZA,False,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 2""",3
101-9954-7-11,"TRASLAPE VENTANA DE 2"" CUPRUM NATURAL 6.10 MTS",PZA,False,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 2""",3
103-15311-7-99,ZOCLO CHICO CUPRUM 1 3/8 BLANCO DE 6.10 MTS,PZA,False,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 2""",3
111-67847-7-13C,"CERCO PUERTA DE 3"" CUPRUM NATURAL DE 6.10 MTS",PZA,False,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 3""",3
111-69082-7-99,"INTERMEDIO CUPRUM DE 3"" BLANCO 6.10 MTS",PZA,False,0,0,0,0,LA VIGA EXTRUSIONES,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 3""",3
111-11203-7-45,"INTERMEDIO DE 2"" P/CUADRICULA CAFE DE 6.10 MTS",PZA,False,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 3""",3
114-67836-7-99,"PERFIL CABEZAL DE 3"" BLANCO DE 6.10 MTS",PZA,True,0,0,16,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 3""",3
114-67836-7-45,"PERFIL CABEZAL DE 3"" CAFE OSCURO DE 6.10 MTS",PZA,True,0,0,14,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 3""",3
111-67847-3-10,"PERFIL CERCO PUERTA DE 3"" NATURAL PULIDO DE 4.60 MTS",PZA,True,0,0,5,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 3""",3
111-67847-7-10,"PERFIL CERCO PUERTA DE 3"" NATURAL PULIDO DE 6.10 MTS",PZA,True,0,0,13,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 3""",3
111-67826-7-10,"PERFIL CHAMBRANA DE 3"" NATURAL PULIDO 6.10 MTS",PZA,True,0.5,0,10,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 3""",3
111-69081-7-10,"PERFIL INTERMEDIO CORTO DE 3"" NATURAL PULIDO 6.10 MTS",PZA,False,0,0,2,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 3""",3
111-69082-7-10,"PERFIL INTERMEDIO DE 3"" NATURAL PULIDO 6.10 MTS",PZA,False,0,0,-1,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 3""",3
113-C10237-7-99,"PERFIL TAPA CHAMBRANA DE 3"" BLANCO DE 6.10 MTS",PZA,True,1,0,12,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 3""",3
113-C10237-7-45,"PERFIL TAPA CHAMBRANA DE 3"" CAFE DE 6.10 MTS",PZA,True,16,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 3""",3
11-67848-7-10,"PERFIL TRASLAPE PUERTA DE 3"" NATURAL PULIDO DE 6.10 MTS",PZA,True,0,0,19,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 3""",3
114-67842-7-99,"PERFIL ZOCLO PUERTA DE 3"" BLANCO DE 6.10 MTS",PZA,True,0,0,2,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 3""",3
114-67842-7-45,"PERFIL ZOCLO PUERTA DE 3"" CAFE OSCURO DE 6.10 MTS",PZA,False,0,0,1,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 3""",3
113-67842-7-10,"PERFIL ZOCLO PUERTA DE 3"" NATURAL PULIDO DE 6.10 MTS",PZA,True,0,0,17,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 3""",3
114-67835C-7-24,"PERFIL ZOCLO VENTANA DE 3"" CHAMP PULIDO DE 6.10 MTS P/CORR""",PZA,True,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 3""",3
113-C10237-7-11,"TAPA CHAMBRANA CUPRUM DE 3"" NATURAL  DE 6.10 MTS",PZA,False,0,0,0,0,LA VIGA EXTRUSIONES,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 3""",3
112-C7835-7-45,"ZOCLO VENTANA CUPRUM DE 3"" CAFE OSCURO DE 6.10 MTS",PZA,False,0,0,0,0,LA VIGA EXTRUSIONES,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 3""",2
114-67835C-7-99,"ZOCLO VENTANA DE 3"" CUPRUM BLANCO DE 6.10 MTS P/CORR",PZA,False,0,0,1,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 3""",3
114-67835C-7-45,"ZOCLO VENTANA DE 3"" CUPRUM CAFE OSCURO DE 6.10 MTS P/CORR",PZA,False,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,CORREDIZAS,"CORREDIZA 3""",3
803-8411-7-25,CERCO VENTANA SERIE 70 CUPRUM CHAMPAGNE 6.10 MTS,PZA,False,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,CUPRUM,SERIE 70 EUROVENT,3
803-18409-7-45,PERFIL CERCO PUERTA SERIE 70 CAFE OSCURO 6.10 MTS,PZA,True,0,0,7,0,LA VIGA CUPRUM,SERIES CUPRUM,CUPRUM,SERIE 70 EUROVENT,3
803-18409-7-13,PERFIL CERCO PUERTA SERIE 70 NATURAL 6.10 MTS,PZA,True,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,CUPRUM,SERIE 70 EUROVENT,3
803-18413-7-45,PERFIL JAMBA RIEL MOSQUITERO SERIE 70 CAFE OSCURO 6.10 MTS,PZA,True,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,CUPRUM,SERIE 70 EUROVENT,3
803-11409-7-45,PERFIL RIEL MOSQUITERO COLGANTE SERIE 70 CAFE OSCURO 6.10 MTS,PZA,True,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,CUPRUM,SERIE 70 EUROVENT,3
803-78410-7-45,PERFIL TRASLAPE PUERTA SERIE 70 CAFE OSCURO 6.10 MTS,PZA,True,0,0,9,0,LA VIGA CUPRUM,SERIES CUPRUM,CUPRUM,SERIE 70 EUROVENT,3
803-78410-7-13,PERFIL TRASLAPE PUERTA SERIE 70 NATURAL 6.10 MTS,PZA,True,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,CUPRUM,SERIE 70 EUROVENT,3
803-8412-7-25,TRASLAPE VENTANA SERIE 70 CUPRUM CHAMPAGNE 6.10 MTS,PZA,False,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,CUPRUM,SERIE 70 EUROVENT,3
803-2547-7-25,ZOCLO CABEZAL SERIE 70 CUPRUM CHAMPAGNE 6.10 MTS,PZA,False,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,CUPRUM,SERIE 70 EUROVENT,3
991-74636-7-98,DUELA DOBLE VISTA CUPRUM MADERA 6.10 MTS,PZA,False,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,DUELAS,DUELA LISA,3
171-66617-7-18,DUELA LISA CUPRUM CAFE 6.10 MTS,PZA,False,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,DUELAS,DUELA LISA,3
991-66617-7-45,DUELA LISA CUPRUM CAFE OSCURO 6.10 MTS,PZA,False,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,DUELAS,DUELA LISA,3
173-66617-7-24,DUELA LISA CUPRUM CHAMPAGNE BTE 6.10 MTS,PZA,False,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,DUELAS,DUELA LISA,3
172-66617-7-99,PERFIL DUELA LISA BLANCA 6.10 MTS,PZA,True,0,0,68,0,LA VIGA CUPRUM,SERIES CUPRUM,DUELAS,DUELA LISA,3
991-66617-7-98,PERFIL DUELA LISA MADERA 6.10 MTS,PZA,True,0,0,15,0,LA VIGA CUPRUM,SERIES CUPRUM,DUELAS,DUELA LISA,3
991-66617-7-13,PERFIL DUELA LISA NATURAL 6.10 MTS,PZA,True,0,0,4,0,LA VIGA CUPRUM,SERIES CUPRUM,DUELAS,DUELA LISA,3
991-66617-7-10,PERFIL DUELA LISA NATURAL PULIDO 6.10 MTS,PZA,True,0,0,-1,0,LA VIGA CUPRUM,SERIES CUPRUM,DUELAS,DUELA LISA,3
106-39084-7-10,"ESCALONADO DE 2"" CUPRUM NATURAL PULIDO DE 6.10 MTS",PZA,False,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,FIJOS,"FIJA 2""",3
106-39088-7-10,"PERFIL JUNQUILLO DE 2"" NATURAL PULIDO DE 6.10 MTS",PZA,True,0,0,9,0,LA VIGA CUPRUM,SERIES CUPRUM,FIJOS,"FIJA 2""",3
106-69083-7-10,"PERFIL PERIMETRAL DE 2"" NATURAL PULIDO DE 6.10 MTS",PZA,True,0,0,8,0,LA VIGA CUPRUM,SERIES CUPRUM,FIJOS,"FIJA 2""",3
106-24051-7-10,"PERFIL TAPA LISA DE 2"" NATURAL PULIDO DE 6.10 MTS",PZA,True,0,0,40,0,LA VIGA CUPRUM,SERIES CUPRUM,FIJOS,"FIJA 2""",3
108-24051-7-99,"TAPA LISA DE 2"" CUPRUM BLANCO DE 6.10 MTS",PZA,False,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,FIJOS,"FIJA 2""",3
164-69114-7-99,"BOLSA LISA DE 3"" CUPRUM BLANCO DE 6.10 MTS",PZA,False,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,FIJOS,"FIJA 3""",2
117-9136-7-18C,"ESCALONADO DE 3"" CUPRUM CAFE DE 6.10 MTS",PZA,False,0,0,0,0,LA VIGA EXTRUSIONES,SERIES CUPRUM,FIJOS,"FIJA 3""",2
921-39136-7-45,"ESCALONADO DE 3"" CUPRUM CAFE OSCURO DE 6.10 MTS",PZA,False,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,FIJOS,"FIJA 3""",3
117-9112-7-18C,"JUNQUILLO DE 3"" CUPRUM CAFE DE 6.10 MTS",PZA,False,0,0,0,0,LA VIGA EXTRUSIONES,SERIES CUPRUM,FIJOS,"FIJA 3""",2
921-9112C-7-45,"JUNQUILLO DE 3"" CUPRUM CAFE OSCURO 6.10 MTS",PZA,False,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,FIJOS,"FIJA 3""",3
921-39136-7-10,"PERFIL ESCALONADO DE 3"" NATURAL PULIDO DE 6.10 MTS",PZA,True,0,0,5,0,LA VIGA CUPRUM,SERIES CUPRUM,FIJOS,"FIJA 3""",3
921-9112C-7-11,"PERFIL JUNQUILLO DE 3"" NATURAL 6.10 MTS",PZA,True,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,FIJOS,"FIJA 3""",3
921-9112C-7-10,"PERFIL JUNQUILLO DE 3"" NATURAL PULIDO 6.10 MTS",PZA,True,0,0,5,0,LA VIGA CUPRUM,SERIES CUPRUM,FIJOS,"FIJA 3""",3
119-69085-7-45,"PERFIL TAPA BOLSA DE 2"" CAFE DE 6.10 MTS FIJO""",PZA,True,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,FIJOS,"FIJA 3""",3
164-27316-7-99,"PERFIL TAPA LISA DE 3"" BLANCO DE 6.10 MTS",PZA,True,0,0,2,0,LA VIGA CUPRUM,SERIES CUPRUM,FIJOS,"FIJA 3""",3
921-69135-7-45,"PERIMETRAL DE 3"" CUPRUM CAFE OSCURO DE 6.10 MTS",PZA,False,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,FIJOS,"FIJA 3""",3
921-69135-7-21,"PERIMETRAL DE 3"" CUPRUM NATURAL PULIDO DE 6.10 MTS",PZA,False,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,FIJOS,"FIJA 3""",3
119-67315-7-24,"TAPA BOLSA DE 3"" CUPRUM CHAMP PULIDO DE 6.10 MTS FIJO",PZA,False,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,FIJOS,"FIJA 3""",3
921-67315-7-13,"TAPA BOLSA DE 3"" CUPRUM NATURAL DE 6.10 MTS",PZA,False,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,FIJOS,"FIJA 3""",3
921-27316-7-10,"TAPA LISA DE 3"" CUPRUM NATURAL PULIDO DE 6.10 MTS",PZA,False,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,FIJOS,"FIJA 3""",3
631-MEN-M,MULION ECONOMICO NATURAL,MTS,False,0,0,0,0,LA VIGA EXTRUSIONES,SERIES CUPRUM,GENERAL,VARIOS,1
602-3188-1-18M,MOLDURA PISA ALFOMBRA CAFE,MTS,False,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,MOLDURAS,MOLDURAS,1
601-3188-1-11M,MOLDURA PISA ALFOMBRA NATURAL,MTS,False,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,MOLDURAS,MOLDURAS,1
601-C3188-1-13,PERFIL PISA ALFOMBRA 3.66 MTS NATURAL,PZA,True,14,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,MOLDURAS,MOLDURAS,3
195-C3160-7-24,PERFIL RIBETE PECHO PALOMA (BOCEL) CHAMPAGNE PULIDO 6.10 MTS,PZA,True,11,0,3,0,LA VIGA CUPRUM,SERIES CUPRUM,MOLDURAS,MOLDURAS,3
195-C3160-3-10,PERFIL RIBETE PECHO PALOMA (BOCEL) NATURAL PULIDO 3.66 MTS,PZA,True,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,MOLDURAS,MOLDURAS,3
195-C3160-7-10,PERFIL RIBETE PECHO PALOMA (BOCEL) NATURAL PULIDO 6.10 MTS,PZA,True,0,0,19,0,LA VIGA CUPRUM,SERIES CUPRUM,MOLDURAS,MOLDURAS,3
601-C3188-7-11,PISA ALFOMBRA 6.10 MTS NATURAL,PZA,False,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,MOLDURAS,MOLDURAS,3
602-3188-1-18,PISA ALFOMBRA CAFE 3.66 MTS,PZA,False,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,MOLDURAS,MOLDURAS,3
196-3150-1-18,RIBETE P/MUEBLE DE 3.66 MTS CAFE,PZA,False,0,0,0,0,LA VIGA EXTRUSIONES,SERIES CUPRUM,MOLDURAS,MOLDURAS,1
195-3160-7-10,RIBETE PECHO PALOMA (BOCEL) NATURAL PULIDO 6.10 MTS,PZA,False,0,0,0,0,LA VIGA EXTRUSIONES,SERIES CUPRUM,MOLDURAS,MOLDURAS,3
631-1207-1-13,PERFIL SOLERA 1 1/2 X 1/8 NATURAL 3.66 MTS,PZA,True,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,MOLDURAS,SOLERAS,3
631-1205-1-13,PERFIL SOLERA DE 3.66 MTS 1 X 1/8 NATURAL,PZA,True,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,MOLDURAS,SOLERAS,3
632-1203-1-13,PERFIL SOLERA DE 3.66 MTS 1/2 X 1/8 NATURAL,PZA,True,1,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,MOLDURAS,SOLERAS,3
631-1205-7-13,PERFIL SOLERA DE 6.10 MTS 1 X 1/8 NATURAL,PZA,True,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,MOLDURAS,SOLERAS,3
632-1207-1-80,SOLERA 1 1/2 X 1/8 BLANCO 3.66 MTS,PZA,False,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,MOLDURAS,SOLERAS,3
632-1207-7-80,SOLERA 1 1/2 X 1/8 BLANCO 6.10 MTS,PZA,False,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,MOLDURAS,SOLERAS,3
632-1207-7-11,SOLERA 1 1/2 X 1/8 NATURAL 6.10 MTS,PZA,False,0,0,0,0,LA VIGA CUPRUM,SERIES CUPRUM,MOLDURAS,SOLERAS,3
